Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,4603-97841,Portico - Granville St & 7th Ave,Company Owned,2288 Granville Street,Vancouver,BC,CA,V6H 4H7,604-732-8961,GMT-08:00 America/Vancouver,-123.14,49.27
Starbucks,4578-96122,Hastings & Kaslo Street,Company Owned,2795 East Hastings St,Vancouver,BC,CA,V5K 1Z8,604-215-2424,GMT-08:00 America/Vancouver,-123.05,49.28
Starbucks,79546-102430,Safeway - Vancouver #90,Licensed,"1641 Davie Street, University Marketplace",Vancouver,BC,CA,V6G 1W1,,GMT-08:00 America/Vancouver,-123.14,49.29
Starbucks,4420-29378,University Marketplace,Company Owned,5763 Dalhousie Road,Vancouver,BC,CA,V6T 2H9,604/221-0200,GMT-08:00 America/Vancouver,-123.24,49.27
Starbucks,4890-108884,Bentall 4 - Burrard & Dunsmuir,Company Owned,"1055 Dunsmuir Street, 406c",Vancouver,BC,CA,V7X 1L3,604-689-3452,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,75829-58840,Grouse Mountain Resort Vancouver,Licensed,6400 Nancy Green Way,Vancouver,BC,CA,V7R 4K9,604-984-0661,GMT-08:00 America/Vancouver,-123.1,49.37
Starbucks,188-126,Oak Street,Company Owned,3820 Oak Street,Vancouver,BC,CA,V6H 2M5,(604) 731-6578,GMT-08:00 America/Vancouver,-123.13,49.25
Starbucks,22373-199293,UBC @ University Boulevard New Book,Licensed,6200 University Blvd,Vancouver,BC,CA,V6T1Z3,,GMT-08:00 America/Vancouver,-123.25,49.27
Starbucks,4391-17174,Manulife Center,Company Owned,"1095 Pender Street, #102",Vancouver,BC,CA,V6E 2M6,604-662-4773,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,4464-85803,49th & Fraser,Company Owned,"6544 Fraser, Brava",Vancouver,BC,CA,V5X 3T3,604-322-6773,GMT-08:00 America/Vancouver,-123.09,49.23
Starbucks,4579-96729,Brava - Davie & Seymour,Company Owned,605 Davie Street,Vancouver,BC,CA,V6B 2G6,604-622-5558,GMT-08:00 America/Vancouver,-123.13,49.28
Starbucks,15222-153824,West Hastings & Howe St,Company Owned,"802 West Hastings Street, Killarney Shopping Centre",Vancouver,BC,CA,V6C 1C8,604-642-0172,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,4553-101499,Killarney Shopping Ctre,Company Owned,2685 E 49th Avenue,Vancouver,BC,CA,V5S 1J9,604-451-9051,GMT-08:00 America/Vancouver,-123.05,49.23
Starbucks,145-26,Oakridge Centre,Company Owned,"650 West 41st Avenue, #F14",Vancouver,BC,CA,V5Z 2M8,604-261-4698,GMT-08:00 America/Vancouver,-123.12,49.23
Starbucks,193-131,Broadway & Heather,Company Owned,682 West Broadway,Vancouver,BC,CA,V5Z 1G1,(604) 708-0030,GMT-08:00 America/Vancouver,-123.12,49.26
Starbucks,4591-97339,16th & MacDonald St,Company Owned,3190 MacDonald Street,Vancouver,BC,CA,V6K 4W7,604-733-4601,GMT-08:00 America/Vancouver,-123.17,49.26
Starbucks,21643-203264,Urban Fare,Licensed,1133 Alberni Street,Vancouver,BC,CA,V6E 4T9,,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,4920-124984,E Broadway & Scotia,Company Owned,"311 E Broadway, Pan Pacific Hotel",Vancouver,BC,CA,V5T 1W5,(604) 875-6337,GMT-08:00 America/Vancouver,-123.1,49.26
Starbucks,4474-29355,Pan Pacific Hotel,Company Owned,"999 Canada Place, Suite 140",Vancouver,BC,CA,V6C 3B5,604-696-9909,GMT-08:00 America/Vancouver,-123.11,49.29
Starbucks,22139-218106,Safeway - Granville #60,Licensed,"Avery and 70th, Canadian Tire Development",Vancouver,BC,CA,V6P 4Z9,,GMT-08:00 America/Vancouver,-123.14,49.21
Starbucks,18376-180065,SW Marine Dr and Ontario St,Company Owned,"8201 Ontario St, 57 Food Court 6 & 7",Vancouver,BC,CA,V5X 0A7,604-321-1975,GMT-08:00 America/Vancouver,-123.11,49.21
Starbucks,165-109,Waterfront Centre,Company Owned,"200 Burrard St, Stes 6-7",Vancouver,BC,CA,V6C 3L5,(604) 682-0721,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,22863-224507,East 2nd & Quebec,Company Owned,1777 Quebec St.,Vancouver,BC,CA,V5T 0E7,6043624982,GMT-08:00 America/Vancouver,-123.1,49.27
Starbucks,131-18,Granville & 2nd,Company Owned,"1500 West 2nd Avenue, Champlain Mall",Vancouver,BC,CA,V6J 1H2,6047365477,GMT-08:00 America/Vancouver,-123.14,49.27
Starbucks,4389-5324,Champlain Mall,Company Owned,7010 Kerr Street,Vancouver,BC,CA,V5S 4W2,604/439-9555,GMT-08:00 America/Vancouver,-123.04,49.22
Starbucks,4480-90020,Robson & Jervis,Company Owned,1301 Robson Street,Vancouver,BC,CA,V6E 1C6,604-801-5820,GMT-08:00 America/Vancouver,-123.13,49.29
Starbucks,4644-99427,Cambie St & 39th Ave,Company Owned,5504 Cambie Street,Vancouver,BC,CA,V5Z 3A2,604-321-1042,GMT-08:00 America/Vancouver,-123.12,49.24
Starbucks,4341-1741,International Village,Company Owned,99 Keefer Pl,Vancouver,BC,CA,V6B 6N5,604-687-6116,GMT-08:00 America/Vancouver,-123.11,49.28
Starbucks,4692-101458,Montreux-2nd & Yukon,Company Owned,2035 Yukon St,Vancouver,BC,CA,V5Y 3W3,604-708-1507,GMT-08:00 America/Vancouver,-123.11,49.27
Starbucks,152-118,Hornby,Company Owned,811 Hornby St,Vancouver,BC,CA,V6Z 2E6,(604) 685-3695,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,78056-116695,Compass @ Langara College,Licensed,100 W 49th Ave,Vancouver,BC,CA,v5y 2z6,6043235122,GMT-08:00 America/Vancouver,-123.11,49.22
Starbucks,4470-87360,Stephens & West Broadway,Company Owned,2699 West Broadway,Vancouver,BC,CA,V6K 2G2,604-736-6126,GMT-08:00 America/Vancouver,-123.17,49.26
Starbucks,171-107,West 10th,Company Owned,4580 West 10th Ave.,Vancouver,BC,CA,V6R 2J2,(604) 222-1456,GMT-08:00 America/Vancouver,-123.21,49.26
Starbucks,185-122,Cambie Street,Company Owned,"3492 Cambie Street, Burrard Building",Vancouver,BC,CA,V5Z 2W8,(604) 872-3911,GMT-08:00 America/Vancouver,-123.11,49.25
Starbucks,4871-118904,Burrard & Georgia,Company Owned,"1030 W. Georgia Street, 1014, Shaw Tower",Vancouver,BC,CA,V6E 2Y3,604-632-3828,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,4914-124064,Shaw Tower,Company Owned,150-1067 West Cordova,Vancouver,BC,CA,V6C 1C7,604-605-3144,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,124-85,Marpole,Company Owned,8002 Granville Street,Vancouver,BC,CA,V6P 4Z4,(604) 266-9222,GMT-08:00 America/Vancouver,-123.14,49.21
Starbucks,4561-96063,Davie Village,Company Owned,"1160 Davie Street, The Hamilton",Vancouver,BC,CA,V6E 1N1,604-408-5101,GMT-08:00 America/Vancouver,-123.13,49.28
Starbucks,4213-35,Yaletown,Company Owned,1195 Mainland St,Vancouver,BC,CA,V6B 2S2,(604) 662-4030,GMT-08:00 America/Vancouver,-123.12,49.27
Starbucks,4633-99432,Arbutus & Valley,Company Owned,4635 Arbutus Street,Vancouver,BC,CA,V6J 4A3,604-261-5447,GMT-08:00 America/Vancouver,-123.15,49.24
Starbucks,28773-251186,Main Street & Terminal Ave,Company Owned,201 Terminal Ave,Vancouver,BC,CA,V6A 4G3,7787884951,GMT-08:00 America/Vancouver,-123.1,49.27
Starbucks,70310-133529,Gateway Casino and Hotel,Licensed,4331 Dominion St,Vancouver,BC,CA,V5G 1C7,604-453-0750,GMT-08:00 America/Vancouver,-123.01,49.26
Starbucks,4604-98136,41st Ave & Balsam St,Company Owned,2348 West 41st Ave,Vancouver,BC,CA,V6M 2A4,604-267-7703,GMT-08:00 America/Vancouver,-123.16,49.23
Starbucks,4893-100918,The Rise-Cambie & W 8th,Company Owned,2378 Cambie Street,Vancouver,BC,CA,V5Z 2T8,604-873-4199,GMT-08:00 America/Vancouver,-123.11,49.26
Starbucks,160-112,Robson - Robson & Thurlow,Company Owned,1099 Robson Street,Vancouver,BC,CA,V6E 1B2,(604) 685-1099,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,22372-152325,Marine Gateway,Company Owned,"472 S.W. Marine Drive, 891 Dunsmuir",Vancouver,BC,CA,V6P 5Y1,604-396-3037,GMT-08:00 America/Vancouver,-123.12,49.21
Starbucks,4370-10280,891 Dunsmuir,Company Owned,885 Dunsmuir Street,Vancouver,BC,CA,V6C 1N5,604/688-9098,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,74717-97378,Safeway-Vancouver #115,Licensed,2315 W 4th Ave,Vancouver,BC,CA,V6K 1P2,6047379803,GMT-08:00 America/Vancouver,-123.16,49.27
Starbucks,26187-242688,Boheme - Hastings & McLean Dr,Company Owned,1502 E Hastings Street,Vancouver,BC,CA,V5L 1S5,6042150263,GMT-08:00 America/Vancouver,-123.07,49.28
Starbucks,21730-212025,HBC Vancouver @ Market,Licensed,674 Granville Str,Vancouver,BC,CA,V6C1Z6,,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,24781-225344,Main & Keefer,Company Owned,"587 Main Street, Salt",Vancouver,BC,CA,V6A 2V1,6046161360,GMT-08:00 America/Vancouver,-123.1,49.28
Starbucks,24612-235544,Hornby & Drake,Company Owned,860 Drake Street,Vancouver,BC,CA,V6Z 2P2,(778) 628-8625,GMT-08:00 America/Vancouver,-123.13,49.28
Starbucks,4355-5552,Robson & Homer,Company Owned,"398 Robson Street, Unit #5",Vancouver,BC,CA,V6B 6M3,604-687-1187,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,157-9412,Pender,Company Owned,700 W Pender St,Vancouver,BC,CA,V6C 1G8,604-685-7373,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,151-119,Seabus,Company Owned,601 West Cordova,Vancouver,BC,CA,V6B 1G1,(604) 685-3758,GMT-08:00 America/Vancouver,-123.11,49.29
Starbucks,4760-101290,Broadway & Cambie,Company Owned,"500 West Broadway, 104",Vancouver,BC,CA,V5Z 1E9,604-872-5666,GMT-08:00 America/Vancouver,-123.12,49.26
Starbucks,4535-19419,Burrard & Smithe,Company Owned,930 Burrard Street,Vancouver,BC,CA,V6Z 3G5,604-683-4464,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,4230-40,Seymour and Dunsmuir,Company Owned,600 Dunsmuir Street,Vancouver,BC,CA,V6B 1Y6,(604) 608-1845,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,158-113,Kerrisdale,Company Owned,2193 W. 41st Ave,Vancouver,BC,CA,V6M 1Z6,(604) 264-0954,GMT-08:00 America/Vancouver,-123.16,49.23
Starbucks,4502-87721,850 Powell Street,Company Owned,850 Powell Street,Vancouver,BC,CA,V6A 1H8,604-215-0711,GMT-08:00 America/Vancouver,-123.09,49.28
Starbucks,4574-96418,English Bay - Davie St & Denman St,Company Owned,1795 Davie Street,Vancouver,BC,CA,V6G 2M9,604-899-4322,GMT-08:00 America/Vancouver,-123.14,49.29
Starbucks,4522-87720,Terminal & Begg,Company Owned,"753 Terminal Avenue, Pivotal Building",Vancouver,BC,CA,V6A 2M2,604-696-6410,GMT-08:00 America/Vancouver,-123.09,49.27
Starbucks,4439-75620,Beatty,Company Owned,"868 Beatty Street, Royal Center Mall",Vancouver,BC,CA,V6B 1C2,6046852310,GMT-08:00 America/Vancouver,-123.11,49.28
Starbucks,156-115,Royal Centre,Company Owned,"1055 West Georgia Street, #150, Technical Enterprise Facility 3",Vancouver,BC,CA,V6C 2L1,(604) 685-5882,GMT-08:00 America/Vancouver,-123.12,49.29
Starbucks,4526-94048,UBC -Tech. Facility 3,Company Owned,"6190 Agronomy Road, UBC, Academic Ambulatory Care Centre",Vancouver,BC,CA,V6T 1L9,604-221-6434,GMT-08:00 America/Vancouver,-123.25,49.26
Starbucks,4753-103524,Oak St & 12th Ave,Company Owned,"2787 Laurel Street, Boundary Plaza",Vancouver,BC,CA,V5Z 3J5,604-709-9799,GMT-08:00 America/Vancouver,-123.13,49.26
Starbucks,4723-103830,Boundary Plaza-Kingsway & Boundary,Company Owned,"3665 Kingsway, 190",Vancouver,BC,CA,V5R 5W2,604-431-7535,GMT-08:00 America/Vancouver,-123.02,49.23
Starbucks,4818-104454,Grandview Hwy & Natal Street,Company Owned,"2840 Bentall Street, City Square Mall",Vancouver,BC,CA,V5M 4H4,604-434-7114,GMT-08:00 America/Vancouver,-123.03,49.26
Starbucks,4562-96064,City Square Mall,Company Owned,"555 W 12th Ave, 18",Vancouver,BC,CA,V5Z 3X7,604-872-1201,GMT-08:00 America/Vancouver,-123.12,49.26
Starbucks,25398-237456,Sheraton Wall Centre @ Burrard,Licensed,1088 Burrard St,Vancouver,BC,CA,V6Z2R9,,GMT-08:00 America/Vancouver,-123.13,49.28
Starbucks,162-111,Granville,Company Owned,2690 Granville St,Vancouver,BC,CA,V6H 3H2,604-736-8666,GMT-08:00 America/Vancouver,-123.14,49.26
Starbucks,4942-104993,Broadway & Manitoba,Company Owned,1-111 West Broadway,Vancouver,BC,CA,V5Y 1P4,(604) 874-6883,GMT-08:00 America/Vancouver,-123.11,49.26
Starbucks,4202-36,1095 Howe,Company Owned,1095 Howe Street,Vancouver,BC,CA,V6Z 1P6,(604) 685-7083,GMT-08:00 America/Vancouver,-123.13,49.28
Starbucks,164-110,West Fourth (Original Store),Company Owned,"2270 West 4th Street, Times Square",Vancouver,BC,CA,V6K 1N8,(604) 737-0477,GMT-08:00 America/Vancouver,-123.16,49.27
Starbucks,4924-125024,Times Square - Robson & Denman,Company Owned,785 Denman Street,Vancouver,BC,CA,V6G 2L6,(604) 684-7225,GMT-08:00 America/Vancouver,-123.14,49.29
Starbucks,74182-31601,Safeway-Vancouver #2,Licensed,2733 W. Broadway,Vancouver,BC,CA,V6K 2G5,6047325226,GMT-08:00 America/Vancouver,-123.17,49.26
Starbucks,74820-99490,Safeway - Vancouver #110,Licensed,650 W 41st Ave,Vancouver,BC,CA,V5Z 2M9,604-263-2575,GMT-08:00 America/Vancouver,-123.12,49.23
Starbucks,121-82,Dunbar,Company Owned,4467 Dunbar Street,Vancouver,BC,CA,V6S 2G4,(604) 222-8069,GMT-08:00 America/Vancouver,-123.19,49.25
Starbucks,4812-107309,Oak Street & 67th Avenue,Company Owned,8273 Oak St,Vancouver,BC,CA,V6P 4A8,(604) 263-5253,GMT-08:00 America/Vancouver,-123.13,49.21
Starbucks,184-121,Broadway & Commercial,Company Owned,2517 Commercial Drive,Vancouver,BC,CA,V5N 4C1,6048756065,GMT-08:00 America/Vancouver,-123.07,49.26
Starbucks,179-104,Kitsilano Beach,Company Owned,1500 Yew Street,Vancouver,BC,CA,V6K 3E4,6047312059,GMT-08:00 America/Vancouver,-123.15,49.27
Starbucks,123-84,East Hastings & Kamloops,Company Owned,2531 E Hastings,Vancouver,BC,CA,V5K 1Z2,(604) 253-2055,GMT-08:00 America/Vancouver,-123.05,49.28
Starbucks,176-105,Commercial & 2nd,Company Owned,1752 Commercial Drive,Vancouver,BC,CA,V5N 4A3,6042515397,GMT-08:00 America/Vancouver,-123.07,49.27
Starbucks,4544-95051,W.Broadway & Pine,Company Owned,"1758 West Broadway, Harbour Centre",Vancouver,BC,CA,V6J 1Y1,604-730-1218,GMT-08:00 America/Vancouver,-123.14,49.26
Starbucks,20784-207504,Harbour Centre,Company Owned,555 West Hastings Street,Vancouver,BC,CA,V6B 4N6,604-685-2570,GMT-08:00 America/Vancouver,-123.11,49.29
Starbucks,15545-150885,Century - Fraser St & 29th,Company Owned,4588 Fraser Street,Vancouver,BC,CA,V5V 4G7,604-877-1085,GMT-08:00 America/Vancouver,-123.09,49.24
Starbucks,4771-104877,Robson & Richards,Company Owned,498 Robson Street,Vancouver,BC,CA,V6B 2B5,604-642-5300,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,4451-83460,433 Seymour Street,Company Owned,433 Seymour St,Vancouver,BC,CA,V6B 3H5,604-682-2817,GMT-08:00 America/Vancouver,-123.11,49.28
Starbucks,4433-68820,900 Granville,Company Owned,900 Granville Street,Vancouver,BC,CA,V6Z 1L2,604/608-1903,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,79712-107922,Safeway - Vancouver #36,Licensed,1766 Robson Street,Vancouver,BC,CA,V6G 1E2,,GMT-08:00 America/Vancouver,-123.14,49.29
Starbucks,4327-1304,Broadway & Granville/Chptrs,Company Owned,"2505 Granville Street, Broadway Tech Centre",Vancouver,BC,CA,V6H 3G7,(604) 731-5743,GMT-08:00 America/Vancouver,-123.14,49.26
Starbucks,22436-210404,Broadway Tech Centre,Company Owned,2905 Hebb Avenue,Vancouver,BC,CA,V5M 0C4,6042531069,GMT-08:00 America/Vancouver,-123.04,49.26
Starbucks,4881-120365,4th & Bayswater,Company Owned,2948 West 4th Avenue,Vancouver,BC,CA,V6K 1R2,(604) 732-6171,GMT-08:00 America/Vancouver,-123.17,49.27
Starbucks,4813-107732,Mainland & Nelson Yaletown Park,Company Owned,"977 Mainland Street, 987",Vancouver,BC,CA,V6B 1T2,604-609-7075,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,74841-100500,Safeway - Vancouver #84,Licensed,3410 Kingsway Street,vancouver,BC,CA,V5R 5L4,604-493-0090,GMT-08:00 America/Vancouver,-123.03,49.23
Starbucks,174-106,Davie & Thurlow,Company Owned,1097 Davie Street,Vancouver,BC,CA,V6E 1M3,(604) 687-4070,GMT-08:00 America/Vancouver,-123.13,49.28
Starbucks,4449-79361,Metropolitan Towers,Company Owned,"980 Seymour Street, Unit 960",Vancouver,BC,CA,V6B 3L9,604-608-8743,GMT-08:00 America/Vancouver,-123.12,49.28
Starbucks,191-128,Gastown,Company Owned,"199 Water Street, Childrens & Womens Health Center of BC",Vancouver,BC,CA,V6B 1A7,(604) 669-6297,GMT-08:00 America/Vancouver,-123.11,49.28
Starbucks,4471-87100,BC Childrens Hospital,Company Owned,4500 Oak Street,Vancouver,BC,CA,V6H 3N1,604-708-2177,GMT-08:00 America/Vancouver,-123.12,49.25
Starbucks,15687-157685,Victoria Dr and 41st,Company Owned,5603 Victoria Drive,Vancouver,BC,CA,V5P 3W2,6043226515,GMT-08:00 America/Vancouver,-123.07,49.23
Starbucks,74843-99493,Safeway - Vancouver #189,Licensed,1780 E Broadway,Vancouver,BC,CA,V5N 1W3,6048730225,GMT-08:00 America/Vancouver,-123.07,49.26
Starbucks,4221-46,Village Green,Company Owned,4900 27th Street,Vernon,BC,CA,V1T 7G7,(250) 260-1488,GMT-08:00 America/Vancouver,-119.27,50.28
Starbucks,4552-95878,Polson Park - Vernon,Company Owned,"3101 Highway #6, 103",Vernon,BC,CA,V1T 9H6,250-503-1607,GMT-08:00 America/Vancouver,-119.27,50.26
Starbucks,73862-115466,Safeway Vernon #24,Licensed,"3417 30th Ave, Vernon Square",Vernon,BC,CA,V1T 2E3,250-542-8167,GMT-08:00 America/Vancouver,-119.28,50.26
Starbucks,4501-93360,4400 32nd St - Vernon Square,Company Owned,4-4400 32nd St.,Vernon,BC,CA,V1T 9H2,250-503-2136,GMT-08:00 America/Vancouver,-119.28,50.28
Starbucks,79601-107921,Safeway - Vernon #61,Licensed,"4300 32nd St, James Bay Square",Vernon,BC,CA,V1T 9H2,,GMT-08:00 America/Vancouver,-119.28,50.28
Starbucks,4545-95047,James Bay Square - Simcoe St,Company Owned,"425 Simcoe Street, Eagle Creek Village Shopping Centre",Victoria,BC,CA,V8V 4T3,250-361-4884,GMT-08:00 America/Vancouver,-123.38,48.42
Starbucks,20386-204744,Eagle Creek Village SC,Company Owned,"23 Helmcken Rd., 110, 205",Victoria,BC,CA,V8Z 5G5,2506580629,GMT-08:00 America/Vancouver,-123.43,48.47
Starbucks,74865-97799,Save-on-Foods - Shelbourne Victoria,Licensed,"3958 Shelbourne St, Broadmead Village",Victoria,BC,CA,V8N 3E2,205-477-2433,GMT-08:00 America/Vancouver,-123.33,48.45
Starbucks,4376-10281,Broadmead,Company Owned,550-777 Royal Oak Dr,Victoria,BC,CA,V8X 4V1,250/744-4225,GMT-08:00 America/Vancouver,-123.38,48.5
Starbucks,4328-1527,Westside Village,Company Owned,140-176 Wilson Street,Victoria,BC,CA,V9A 7N6,250-360-1140,GMT-08:00 America/Vancouver,-123.38,48.43
Starbucks,146-1,Shelbourne Plaza,Company Owned,"3605 Shelbourne Street, Unit 28",Victoria,BC,CA,V8P 4H1,2504720513,GMT-08:00 America/Vancouver,-123.33,48.46
Starbucks,4936-132644,Government & Fisgard,Company Owned,"1 - 1689 Government Street, Tillicum Centre",Victoria,BC,CA,V8W 0A1,250-382-7662,GMT-08:00 America/Vancouver,-123.37,48.43
Starbucks,4405-29335,Tillicum,Company Owned,"3170 Tillicum Road, #4, The Bay Centre",Victoria,BC,CA,V9A 7C5,250/414-0442,GMT-08:00 America/Vancouver,-123.4,48.45
Teavana,28557-250196,Teavana - The Bay Centre,Company Owned,"616 Fort St., Store No. 0133A, Victoria Bay Centre",Victoria,BC,CA,V8W 1M3,250-381-4099,GMT-08:00 America/Vancouver,-123.37,48.42
Starbucks,4500-90702,Victoria Bay Centre,Company Owned,"1150 Douglas Street, Unit- 230A",Victoria,BC,CA,V8W 3M9,250-381-1150,GMT-08:00 America/Vancouver,-123.37,48.42
Starbucks,4234-522,Fort & Foul Bay,Company Owned,"1959 Fort St., Cadboro Bay Village",Victoria,BC,CA,V8R 1K4,(250) 370-9071,GMT-08:00 America/Vancouver,-123.32,48.43
Starbucks,4538-95043,Cadboro Bay,Company Owned,3849 Cadboro Bay Road,Victoria,BC,CA,V8N 4G3,250-382-8119,GMT-08:00 America/Vancouver,-123.3,48.46
Teavana,28227-250195,Teavana - Mayfair Shipping Centre,Company Owned,"3147 Douglas St., No. 125",Victoria,BC,CA,V8Z 3K2,250-381-4090,GMT-08:00 America/Vancouver,-123.37,48.45
Starbucks,4546-95139,3180 Douglas St - Victoria,Company Owned,3180 Douglas St,Victoria,BC,CA,V8Z 3K5,250-360-0339,GMT-08:00 America/Vancouver,-123.37,48.45
Starbucks,22059-215547,Heritage SteamShip,Licensed,470 Belleville St,Victoria,BC,CA,V8V 1W9,778-433-0424,GMT-08:00 America/Vancouver,-123.37,48.42
Starbucks,72110-5632,Chapters - Victoria,Licensed,"1212 Douglas St., Torquay Village",Victoria,BC,CA,V8W 2E5,250-380-9009,GMT-08:00 America/Vancouver,-123.37,48.43
Starbucks,4786-105193,Torquay Village,Company Owned,"4077 Shelbourne Street, Fairfield Plaza",Victoria,BC,CA,V8N 5Y1,250-477-3134,GMT-08:00 America/Vancouver,-123.33,48.48
Starbucks,4569-95644,Fairfield Plaza,Company Owned,"1594 Fairfield Road, Unit #10",Victoria,BC,CA,V8S 1G1,250-370-6099,GMT-08:00 America/Vancouver,-123.34,48.41
Starbucks,4326-1910,Government & Yates,Company Owned,1301 Government St.,Victoria,BC,CA,V8W 1Y9,250/383-4448,GMT-08:00 America/Vancouver,-123.37,48.43
Starbucks,190-127,Fort Street,Company Owned,"801 Fort Street, Tuscany Village",Victoria,BC,CA,V8W 1H6,250-383-6208,GMT-08:00 America/Vancouver,-123.36,48.42
Starbucks,4530-94099,McKenzie & Teakwood - Tuscany,Company Owned,"104-1646 McKenzie Avenue, Canwest Mall",Victoria,BC,CA,V8N 0A3,250-472-3235,GMT-08:00 America/Vancouver,-123.33,48.47
Starbucks,4436-66860,Westshore Town Centre,Company Owned,"2945 Jacklin Road, 142",Victoria,BC,CA,V9B 5E3,250/474-3450,GMT-08:00 America/Vancouver,-123.51,48.44
Starbucks,4708-103126,Quadra & Yates,Company Owned,865 Yates Street,Victoria,BC,CA,V8W 2K7,250-360-2246,GMT-08:00 America/Vancouver,-123.36,48.43
Starbucks,132-89,Cook Street Village,Company Owned,320 Cook Street,Victoria,BC,CA,V8V 3X6,250-380-7606,GMT-08:00 America/Vancouver,-123.36,48.42
Starbucks,122-83,Saanich Center,Company Owned,"3995 Quadra St, Ste 103",Victoria,BC,CA,V8X 1J8,2507276394,GMT-08:00 America/Vancouver,-123.36,48.47
Starbucks,130-87,Oak Bay,Company Owned,2182 Oak Bay Avenue,Victoria,BC,CA,V8R 1G3,250-598-8666,GMT-08:00 America/Vancouver,-123.32,48.43
Starbucks,192-130,Mayfair Shopping Centre,Company Owned,"3147 Douglas Street, Unit 316",Victoria,BC,CA,V8Z 6E3,250-383-6395,GMT-08:00 America/Vancouver,-123.37,48.45
Starbucks,4223-178664,Hillside Mall,Company Owned,"1644 Hillside Ave., #97",Victoria,BC,CA,V8T 2C5,(250) 370-0776,GMT-08:00 America/Vancouver,-123.34,48.45
Starbucks,15971-161531,Uptown - Trans Can Hwy & Hwy 17,Company Owned,"3551 Uptown Boulevard, 123, Westbank Town Centre",Victoria,BC,CA,V8Z 0B9,(250) 388-3660,GMT-08:00 America/Vancouver,-123.37,48.46
Starbucks,4659-100573,Dobbin Rd - Westbank TC,Company Owned,"2475 Dobbin Road, 30, Dundarave Village Mews",West Kelowna,BC,CA,V4T 2B9,250-707-1720,GMT-08:00 America/Vancouver,-119.63,49.83
